_id,title,content_url,source_url_digest,cover,p_date,read_num,like_num,comment_num,reward_num,author,c_date,u_date
ObjectId(5f297405ef3c5d8dfcefd9eb),榜样力量丨2018年，川大锦江学子考研再创佳绩,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558565&idx=1&sn=baf8c45f071843e0b6c849a227cac289&chksm=84829afeb3f513e8685c2ae385947915a68f19fcab4acbc82717b0d38f41f72efc168f0f0fe7&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGwU4baZcEPFR8eCmib7T6egmHSSAV97PnicA53e2blekGPSVFePIYeY1bLaia0MW2VrKzGyvKuVicOEg/0?wx_fmt=jpeg,2018-05-15T17:24:15.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:17.041Z,2020-08-04T22:43:17.041Z
ObjectId(5f297405ef3c5d8dfcefd9ec),母亲节，川大锦江人这样告白！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558559&idx=1&sn=b8986764b8393e365ee1c2835b9828c2&chksm=84829ac4b3f513d2303d7ee71af9b862d1e93ea5bd5780221445800895323ccfafc23196b5e6&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEbZsC8T5MXOwNtEfaib7lEKFv5T4UiaZQAuTd9xMUcQX884LesxkaPwEKpOkJJ2cJd3yP8DsTfL09A/0?wx_fmt=jpeg,2018-05-14T15:44:16.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:17.042Z,2020-08-04T22:43:17.042Z
ObjectId(5f297405ef3c5d8dfcefd9ed),张桂芳董事长率团赴日本、泰国7所高校考察交流,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558555&idx=1&sn=f3dda2f7f6cca4c40a38cdfe06cbf017&chksm=84829ac0b3f513d69086722521a1cece7d2504293222dee160b7b8a064486e57ba85a50df08c&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHHtwgWczs6fcib6tGYCpias0o36wF9FlMtibEokqa44P6TWYhePBIJDY7y9quiaicGibnia595yrW28H0VA/0?wx_fmt=jpeg,2018-05-13T16:50:16.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:17.042Z,2020-08-04T22:43:17.042Z
ObjectId(5f297408ef3c5d8dfcefd9ee),@锦江人，你有来自“国际交流活动月”的福利，请查收！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558554&idx=1&sn=9deb530f7a87b8f22d771c217d6d6188&chksm=84829ac1b3f513d79f56828d37f55062871536c902ac8823c3133a63e3cf605d423f952b9d89&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHHtwgWczs6fcib6tGYCpias06NicicicGTTp4Z68YHjj8lbPf7VmIwmicbccmeZczYI2M31W0uAxJ4Twaw/0?wx_fmt=jpeg,2018-05-12T17:57:32.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.617Z,2020-08-04T22:43:20.617Z
ObjectId(5f297408ef3c5d8dfcefd9ef),“汶川地震”照片故事丨那天我们在川大锦江，成为彼此的星星,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558548&idx=1&sn=7ee5dbc08b4f86670b02d10ef5e8a072&chksm=84829acfb3f513d98b5a56e090a4391a6235fdb5564de66f46d63f540ff05005093fc7d4a37a&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHIIlFWIb9G9ZO5ic5pj1H0m8h6LGDOIgk6OLlMugiatNegUibnYt0STS34lrtBJfXMU0jWKsaDyiaMRg/0?wx_fmt=jpeg,2018-05-11T18:12:28.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.618Z,2020-08-04T22:43:20.618Z
ObjectId(5f297408ef3c5d8dfcefd9f0),川大锦江国际文化交流月迎首批友人丨美国北佛罗里达大学师生来校交流,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558527&idx=1&sn=601fcdae095dac8b03c5c4b8865fb654&chksm=84829aa4b3f513b2baf134f81267b71f614c639e8ab2b92c92186714eba0f01819af0665dd50&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHz8N8l9hmNxoNBCZ2SIRRWg3cecmVKoXiccprm3alRxwnu7lJhyW3tCNpicrbNs4prCtF5AkBKQiaAg/0?wx_fmt=jpeg,2018-05-09T18:37:02.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.619Z,2020-08-04T22:43:20.619Z
ObjectId(5f297408ef3c5d8dfcefd9f1),心语心愿点歌专栏｜那些梦想,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558527&idx=2&sn=540e3bbb40234f808df53dae8ce936c3&chksm=84829aa4b3f513b2e1da15f29f7deeb7362ce06ff3ae207cda516df5527fd8179bf4e659d322&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGzWC5d9je4Ghj9mk9yDxy03T9fvEJR2lcGhzRVanHEsTdcqkGVOWhJ3abVgW5EeOK8tFDP0PPknw/0?wx_fmt=jpeg,2018-05-09T18:37:02.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.619Z,2020-08-04T22:43:20.619Z
ObjectId(5f297408ef3c5d8dfcefd9f2),川大锦江学子晒青春“关键词”丨奋斗者在身边,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558521&idx=1&sn=963c18ae29a4a003088ad3df3432cfae&chksm=84829aa2b3f513b4e9e7106fea0708c3390a7de65f98a6aa3ce4f4e230114b4d2b7119afcf66&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGnkKtxXK8IQr2qVOpX0rl3My3Hcqhgx1tUKo0JecEnTkzCG6GtYrsWapXsNVFrTxicMNld2smQ26A/0?wx_fmt=jpeg,2018-05-08T17:49:27.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.620Z,2020-08-04T22:43:20.620Z
ObjectId(5f297408ef3c5d8dfcefd9f3),锦江学院网络电台｜请你安静下来，好吗？,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558521&idx=2&sn=ebf08a27e303b8efd75492157d49abb3&chksm=84829aa2b3f513b4dd49cfa2e603000ff5df0370236876b62197362d5ee31cbb94275270234b&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGnkKtxXK8IQr2qVOpX0rl34xtqdQoCIEAS2TOZiceInphWR5POIcrmCic1Hhr0zfJdmg3OfbeEfhwQ/0?wx_fmt=jpeg,2018-05-08T17:49:27.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.621Z,2020-08-04T22:43:20.621Z
ObjectId(5f297408ef3c5d8dfcefd9f4),表彰大会谁被赞？歌咏比赛谁夺冠？高清大图带你回现场!,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558508&idx=1&sn=dc19e77ab1703084882ce03435d357b9&chksm=84829ab7b3f513a1faabc605791fb6e24ffccb3d501def2a455e21f0bee1018edac27be868e1&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFibZBI6vzng8PsiaGlhJkgO04l3VKaibhEcLt7Inx301vwvm9qbsCTjzC4ibQ238H5FNhsGdOXvbcDDQ/0?wx_fmt=jpeg,2018-05-07T19:12:42.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.622Z,2020-08-04T22:43:20.622Z
ObjectId(5f297408ef3c5d8dfcefd9f5),川大锦江师生热议习近平总书记在北大考察时的重要讲话,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558496&idx=1&sn=b5662b5d8a9c89837d879530eda66636&chksm=84829abbb3f513adceafdf8a08f717f3d20880b4cf54d1aa04df2fd28482e869dfdb5c2842a4&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEx9evJ2pEJdRS1NJ4ohGasMWckMQusTBHXQwJxhmuaBa5XqaGWwjCToHunVKUVuZVSOUhQ1haVicw/0?wx_fmt=jpeg,2018-05-04T16:10:35.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.623Z,2020-08-04T22:43:20.623Z
ObjectId(5f297408ef3c5d8dfcefd9f6),榜样力量丨白酒学院宋亚谊：坚持等来转机 考入日本顶尖学府,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558480&idx=1&sn=a60b2f34de5284cc8214f32ddc58e382&chksm=84829a8bb3f5139d406c1b5575e712e8be65e60de51de0651ed5962e27dcc1f475dcee7ba402&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEIUsxKgLlUOHtBunaNGv2JbJsWzHHdGoyrOXWhJrJMuREFXnJ50W9MKuatMzY1bQf1Gb9Ef6kPAw/0?wx_fmt=jpeg,2018-05-02T17:30:28.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.624Z,2020-08-04T22:43:20.624Z
ObjectId(5f297408ef3c5d8dfcefd9f7),新鲜事丨妹子设计了10套锦江校服！四季不重样，学科有专属,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558479&idx=1&sn=de72c88b2792f434752710e9bf10991e&chksm=84829a94b3f513824a24db83e22fc7387a7c46832eeac04217adff6eb91335ead0805a4502c4&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBEWOek9ibbZcObkpyOgW3nNibqWvylTYsSI3RMH42Tun5mbmXoyj4uB9COxO74y2ayfgyjqNpInG1ag/0?wx_fmt=jpeg,2018-05-01T15:43:41.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:20.625Z,2020-08-04T22:43:20.625Z
ObjectId(5f29740cef3c5d8dfcefd9f8),喜报丨川大锦江学子获2018年美国大学生数学建模竞赛一等奖,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558475&idx=1&sn=ff67d635047b289306a4e3d18d5d7555&chksm=84829a90b3f51386f740ea03f2d85a1d1cdf01bd1dbe1ed61fa3552da137377d4074e40db58e&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGmp8m69xeApEibHpqC5LMZYy2p5mNFwmjFQSygALJQec4Dlbl9LT1VDwOOesy7Km2wS6HfglS2rgg/0?wx_fmt=jpeg,2018-04-28T17:42:32.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.153Z,2020-08-04T22:43:24.153Z
ObjectId(5f29740cef3c5d8dfcefd9f9),全省第三！川大锦江女篮在第四届全国大学生篮球联赛（阳光组）四川赛区中获佳绩,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558475&idx=2&sn=d3c63e654b368db8e06a59349b8154a8&chksm=84829a90b3f513864e031e7f799aabb682af5b8610dfa0def404d0f18f06537c280e442e12d8&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGmp8m69xeApEibHpqC5LMZYSuR0fPvkiccDkHQdLVqHWen0X1fh0pWPb0jJefhP7vNVbzpOSwM4zCg/0?wx_fmt=jpeg,2018-04-28T17:42:32.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.154Z,2020-08-04T22:43:24.154Z
ObjectId(5f29740cef3c5d8dfcefd9fa),川大锦江学院举行“国家安全教育日”主题演讲比赛丨国家安全，关乎你我,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558456&idx=1&sn=00ef64da136803ef32fe30929179d672&chksm=84829a63b3f513751489f79db86f54242da4eab1b54e7b6cc7947a915c0ed3a237e867b65da4&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFKNX1jPKaYiakmWmwdxhJpyeIYj3xnDFf7hSuIMytWRdzg9micUL7oh3icH5PPEuHjQ7MxGibS0mjsLw/0?wx_fmt=jpeg,2018-04-26T18:08:06.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.155Z,2020-08-04T22:43:24.155Z
ObjectId(5f29740cef3c5d8dfcefd9fb),锦江学院网络电台｜时光,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558456&idx=2&sn=7f46fdf72c459b591323e7d40031865c&chksm=84829a63b3f513756944931d32cf0b13acd367ca47e54a1fe2c40e8666864495a3efb8792e89&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFKNX1jPKaYiakmWmwdxhJpyWAVwF8lbUTibNchYCfa7no58AibaxeWwhhcQl7Mcr5kBDjnQiawGT60OA/0?wx_fmt=jpeg,2018-04-26T18:08:06.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.156Z,2020-08-04T22:43:24.156Z
ObjectId(5f29740cef3c5d8dfcefd9fc),心语心愿点歌专栏｜这首歌送给你，我的朋友,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558456&idx=3&sn=96a5dc6a03a78cc182761b7b107a9aef&chksm=84829a63b3f513751ae4664ed07c3b025a2734171f6f02e7480be0ff474811f385cdb3026b13&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFKNX1jPKaYiakmWmwdxhJpydVMFeePSmvrbfvsjaUfiaEvLgxL61AwuXrK0icN5EztvrmcCKGMhULuQ/0?wx_fmt=jpeg,2018-04-26T18:08:06.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.156Z,2020-08-04T22:43:24.156Z
ObjectId(5f29740cef3c5d8dfcefd9fd),棋艺好 颜值高 高校棋手对弈忙,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558442&idx=1&sn=37875a376d2e9eb005eab55c1ddb2a7e&chksm=84829a71b3f51367c6e1378a44e880e0d74c2964e5a772e91eb2fcb0cfeb0024e6c8d491e2ef&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBF0AFjNgQxgo3W3hj4Jxjj485kWDBDaMZ291w0z5PUBou3sOJUZHRBCCWTgu6p4pCCoXYibQShW4tA/0?wx_fmt=jpeg,2018-04-25T20:04:14.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.157Z,2020-08-04T22:43:24.157Z
ObjectId(5f29740cef3c5d8dfcefd9fe),美国大学生川大锦江学院“过”汉文化节,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558440&idx=1&sn=8eb7348f159123eb3d4f88ceff66895a&chksm=84829a73b3f513658540b4649483f12234230059f98266e88a07ac4a14ece6a2fb5c01b6d175&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGiaKTkXctdYSz16QHEG5vhNd1kf6Q1ENS8TL7CQRVk58btNNpaOtgAnUrnX8ibSKIiclOfvmp7H0ia6Q/0?wx_fmt=jpeg,2018-04-24T18:56:10.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.158Z,2020-08-04T22:43:24.158Z
ObjectId(5f29740cef3c5d8dfcefd9ff),图书馆劳动节开馆时间,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558440&idx=2&sn=01fdce9c9b83c9377304fc924de02bec&chksm=84829a73b3f51365724b2b718fdef18ec27451e895d7c1e6d0c312b812a36f5f7e7098e79a9e&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGVTpF2KO6Auk31VEsFxPvKjicERSuSUjygwP2uExuDdpBoKC1QLCFuoQ7eqib3fzpiaOOKREP7737iag/0?wx_fmt=jpeg,2018-04-24T18:56:10.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.159Z,2020-08-04T22:43:24.159Z
ObjectId(5f29740cef3c5d8dfcefda00),川大锦江“朗读者”读经典给你听丨世界读书日,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558431&idx=1&sn=82f2e9b4a3e7809f59462128f1113b7a&chksm=84829a44b3f5135207f858fcfd2159a880b83b2ce3788df8dedbabaa00aa2cb048010ac46ecc&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBENgqClKrTCBaP6C2Qbf7dr3lZkVIQ1BS0vr40TdYofSrjeTMdMVic6ubrMXdHAUc9a0ggoibYHMYQQ/0?wx_fmt=jpeg,2018-04-23T20:38:04.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.160Z,2020-08-04T22:43:24.160Z
ObjectId(5f29740cef3c5d8dfcefda01),谁是锦江最爱读书的人？“锦江书虫”来了！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558431&idx=2&sn=e78a7cde41fbe6989e79e501fdf2d96c&chksm=84829a44b3f51352d00f971a383981dbfb656130d287ead8576b37cf882ffb99350723950b4e&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBENgqClKrTCBaP6C2Qbf7drYyyib1O0ILVdLLXiaD2ofl52VoibFU1bb1hN0BKOnKG4JNibY5cgfPy7MA/0?wx_fmt=jpeg,2018-04-23T20:38:04.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.160Z,2020-08-04T22:43:24.160Z
ObjectId(5f29740cef3c5d8dfcefda02),川大锦江第二届辅导员职业能力大赛丨拼实力、拼情商、拼颜值!,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558417&idx=1&sn=790ddb24203e7656340eeb359b7885f6&chksm=84829a4ab3f5135ca46b239db1c79af04fd4dac483d9857f0679b4127b880a195953674fa9c8&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFcORUgicLKMjqm9WbeaEGWtiatprPib9WgoBoZM6uxibuvruI6a9qSlJwiaf2xUDbjYNy4vpXjw1u8uNA/0?wx_fmt=jpeg,2018-04-20T18:42:38.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.162Z,2020-08-04T22:43:24.162Z
ObjectId(5f29740cef3c5d8dfcefda03),川大锦江学子创新创业“脑洞”大  聚焦人工智能、医疗养老等热门领域,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558407&idx=1&sn=dd507550b7985c143f0028c0539187b5&chksm=84829a5cb3f5134a7fb5ec02c8b3fc3f649cd5428ceaca53c8fe2ee444304a219faeef4e4af6&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHLG1mJqFqVYiaibxUgnYibZqOvsA5JCZIMIYOn1b0YzNSbPQOmjYmOmlpG1caRW1BQPibg1oxic8ibGo2w/0?wx_fmt=jpeg,2018-04-18T20:05:03.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.163Z,2020-08-04T22:43:24.163Z
ObjectId(5f29740cef3c5d8dfcefda04),锦江学院网络电台｜写给生命,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558407&idx=2&sn=21d18fb14f9042116c7e65c64a63b79f&chksm=84829a5cb3f5134a202dbf1d347c540114bafafdfe51eb189ec3b676e69a8945b571099bbc5c&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHLG1mJqFqVYiaibxUgnYibZqOVJy0jvia1KiaiafQlbC6N0ibfBrfibSwCh0icMGYKls9ibQHoaJs9hTtUicEzg/0?wx_fmt=jpeg,2018-04-18T20:05:03.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.163Z,2020-08-04T22:43:24.163Z
ObjectId(5f29740cef3c5d8dfcefda05),“活力锦江”摄影大赛等你来！@川大锦江人,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558396&idx=1&sn=45656886c23d25882fb9b6b849c108ce&chksm=84829a27b3f51331e7c0648aa15f8632a0c274e54a1ba55778ac3bf840d5c33e48bc2427fd36&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGVTpF2KO6Auk31VEsFxPvKpU1CA3YTKccQUscLnZcqOXf4ibP1n6T4yd6yyqOf7B2FQTPViaibhibe1g/0?wx_fmt=jpeg,2018-04-16T18:20:00.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.164Z,2020-08-04T22:43:24.164Z
ObjectId(5f29740cef3c5d8dfcefda06),第12届“书香锦江”读书节丨四大活动要你好“看”,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558396&idx=2&sn=29baf50e925b8327a7ed3ed11ee45382&chksm=84829a27b3f51331344df480da19b24f91330e631aa0952b9706a92bd8fe09d3b993693a0ba3&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBGVtcQMrkywUHxUsvcaedp3fEQ8RVsZWErH78DVHvYTN3gq9skmmGq9jtbZRTJF7V85tyb6qTHrDw/0?wx_fmt=png,2018-04-16T18:20:00.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.165Z,2020-08-04T22:43:24.165Z
ObjectId(5f29740cef3c5d8dfcefda07),全民国家安全教育日丨国家安全，人人有责,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558373&idx=1&sn=b26908f7322f8d68c50da3525905565a&chksm=84829a3eb3f51328bbedf529b8e4ed5794b7d37ba78a32be76c42d32e4301ea9c40f9a494479&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHXNdaCvvA05gKFd4hQuyst0o8dYSZlHZbKEBiaq7vZFe540TYppmXoLYnr3h2ojKbN5icHGE1o4Ltg/0?wx_fmt=jpeg,2018-04-15T16:13:55.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:24.166Z,2020-08-04T22:43:24.166Z
ObjectId(5f29740fef3c5d8dfcefda08),78个青春瞬间定格川大锦江校运会丨@头号运动员，一起来找彩蛋！,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558369&idx=1&sn=a1376bbb2feee2df2fc07e394962e657&chksm=84829a3ab3f5132cc0fd08e4cc24f12ed28e8d9c7ab9c92b4a9520c7692a64065264775cd0a2&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBH1c434L09Zy7Yu9jEXshZMOkodiaIdDjuoC6N0d38yavxnOaFatUIicxW5hvJnFXvg5AkAcKpJJ92g/0?wx_fmt=jpeg,2018-04-13T19:55:34.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.670Z,2020-08-04T22:43:27.670Z
ObjectId(5f29740fef3c5d8dfcefda09),千人团体操+女子护旗队丨川大锦江第十二届田径运动会开幕式看点多,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558328&idx=1&sn=9ae717b10a9af522ac80ec4ad5c7090b&chksm=84829de3b3f514f50722531dcc2c01db765580c326fad6cc827a2f36b264dcaac61fd0b3811b&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGVtcQMrkywUHxUsvcaedp370JAR78BX2lxhHbxp0whlykAxvM6WPtCQMiaje18fPzYNs76yWHqxZw/0?wx_fmt=jpeg,2018-04-12T19:26:42.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.671Z,2020-08-04T22:43:27.671Z
ObjectId(5f29740fef3c5d8dfcefda0a),川大锦江学院今年新增三个本科、一个专科专业,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558313&idx=1&sn=6aa0b7f92fbd944942bcc56924a24391&chksm=84829df2b3f514e4520ae30bef7e6c4cb17e0942033c480bbdeaf5ecbaa854f660b91f2bbad5&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBHH6Nla0Nxte92yqt2HSOKq33TxFKhdqBcf6ia6UGicSLgEo0gJ1VXmPcNrYvCibalexJeFLJV90UicNA/0?wx_fmt=jpeg,2018-04-10T21:08:42.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.672Z,2020-08-04T22:43:27.672Z
ObjectId(5f29740fef3c5d8dfcefda0b),厨艺大赛来袭！川大锦江的吃货又有新理由了：“向东坡先生学习”,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558295&idx=1&sn=fe5e0ad49c3595ea6eeef75e1873a394&chksm=84829dccb3f514da24167d8a7fc6c55e15bba942a7881e93215516bb2cf32c4f8da3abe20c45&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFiadDTWznbm1nVVnjict6PUb2FR4dkiavkJYQ4N5Mp3IKNeBiaFOLia7Al24vswzRZ2oDKJomzkdXq6iaw/0?wx_fmt=jpeg,2018-04-08T18:23:45.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.672Z,2020-08-04T22:43:27.672Z
ObjectId(5f29740fef3c5d8dfcefda0c),瑜伽“撞上”跆拳道，火花四溅丨川大锦江运动会彩排探班,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558282&idx=1&sn=07802fb4c112e432fb8b02fb18e51b96&chksm=84829dd1b3f514c70ed8c6c75685f9e1d763fc1a0125e9ca72b0ea4de03a4d74e7003ddbcb8c&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBGPFib7VsQPhFJlvUu14kVzePGMxQGxTo35yQS8KyakoX7F6S5YHMoh62Hv2HWqfRiazEFPic1icYTleQ/0?wx_fmt=jpeg,2018-04-06T20:18:26.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.673Z,2020-08-04T22:43:27.673Z
ObjectId(5f29740fef3c5d8dfcefda0d),拿学分，拿奖励！@川大锦江人，来第四届中国“互联网＋”大学生创新创业大赛,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558276&idx=1&sn=01c8842b359d3a703edb35063f3cf48c&chksm=84829ddfb3f514c946cabefa98a1eaf920479a5a5509478909fac124597eabf326a733a9047a&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_jpg/lTxxRKoWBBFF7RzFmgpViaFmAg4FIYIPXRDvwBZNCjjIqDm8jMOJLicXWs0n5dm5Y8ibzzLh8HExBJlMmXEqOWwjg/0?wx_fmt=jpeg,2018-04-04T15:54:45.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.674Z,2020-08-04T22:43:27.674Z
ObjectId(5f29740fef3c5d8dfcefda0e),春来读好书丨图书馆新书推荐,http://mp.weixin.qq.com/s?__biz=MzA3NTY3NjUzMg==&mid=2652558276&idx=2&sn=b61e238fbf31326bcb6bd23019610569&chksm=84829ddfb3f514c9a1acbb1ebe11675d0be2059ab105225e97a520f0fbf21dde3585d07e09fa&scene=27#wechat_redirect,,http://mmbiz.qpic.cn/mmbiz_png/lTxxRKoWBBFF7RzFmgpViaFmAg4FIYIPXOzaeTxpoV2kksYribwbe9v4vFdYTOcABhibfTiaVaNjSTqRNiaU4qSBhMg/0?wx_fmt=png,2018-04-04T15:54:45.000Z,0,0,0,0,锦江官微,2020-08-04T22:43:27.675Z,2020-08-04T22:43:27.675Z
